Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price
Lenovo,2 in 1 Convertible,13.3,1.19,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,8,windows,79866.72
Dell,Gaming,15.6,3.49,1920x1080,Full HD,2.9,Intel, Core i7 7820HK,256,1TB,0,16,windows,149916.6
HP,Notebook,15.6,1.86,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,32639.8608
Dell,Notebook,15.6,2.2,1366x768,HD,2,Intel, Core i3 6006U,0,1TB,0,4,windows,29073.2976
HP,Notebook,17.3,2.65,1920x1080,Full HD,2.4,AMD, A10-Series 9600P,0,2TB,0,6,windows,30316.32
Lenovo,Notebook,15.6,2.1,1366x768,HD,1.6,Intel, Celeron Dual Core 3855U,0,500,0,4,windows,16943.04
Acer,Notebook,14,1.45,1366x768,HD,1.6,Intel, Celeron Dual Core 3855U,0,0,32,4,chrome,19980.0
Lenovo,Notebook,14,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,37242.72
HP,Workstation,17.3,3.14,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,500,0,8,windows,101657.7072
Lenovo,2 in 1 Convertible,14,1.42,2560x1440,Quad HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,137995.2
Toshiba,Notebook,13.3,1.5,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,51841.44
Acer,Notebook,11.6,1.4,1366x768,HD,1.6,Intel, Celeron Dual Core N3050,0,0,32,4,windows,14332.32
Lenovo,2 in 1 Convertible,14,1.38,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,93186.72
Asus,2 in 1 Convertible,12.5,1.2,1920x1080,Full HD,0.9,Intel, Core M M3-6Y30,0,0,64,4,chrome,35644.32
Toshiba,Ultrabook,13.3,1.36,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,16,windows,100006.56
Dell,Gaming,15.6,2.56,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1TB,0,8,windows,43636.32
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.9,AMD, A9-Series 9420,256,0,0,4,windows,21258.72
Lenovo,Notebook,15.6,2.2,1366x768,HD,3.6,AMD, A12-Series 9720P,0,1TB,0,8,windows,22857.12
Lenovo,Notebook,15.6,2.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB 1TB,0,4,windows,33110.856
Lenovo,Notebook,15.6,1.90,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,no,23976.0
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,42357.6
Acer,2 in 1 Convertible,13.3,1.6,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,53226.72
Lenovo,Workstation,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,16,windows,98834.4
Lenovo,Notebook,14,1.8,1920x1080,Full HD,2.3,Intel, Core i5 6300HQ,256,0,0,8,windows,63456.48
HP,Notebook,17.3,2.71,1920x1080,Full HD,2.5,AMD, A10-Series 9620P,0,2TB,0,6,windows,34898.9328
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,66546.72
Dell,Notebook,14,1.64,1920x1080,Full HD,2.8,Intel, Core i5 7440HQ,256,0,0,8,linux,58021.92
Dell,Notebook,15.6,1.98,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,linux,38681.28
Asus,Notebook,14,1.5,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,15877.44
Dell,Notebook,15.6,1.93,1920x1080,Full HD,2.6,Intel, Core i5 7300U,512,0,0,16,windows,76012.4448
Lenovo,Notebook,14,1.87,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,45664.6896
Dell,Notebook,15.6,1.9,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,62817.12
Lenovo,Notebook,15.6,2.19,1366x768,HD,2,AMD, A6-Series 7310,0,500,0,4,windows,15877.44
Mediacom,Notebook,14,1.4,1920x1200,Full HD,1.92,Intel, Atom Z8350,0,32,0,4,windows,14119.2
HP,Notebook,17.3,2.63,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,63936.0
Lenovo,Ultrabook,14,1.17,2560x1440,Quad HD,2.5,Intel, Core i7 6500U,512,0,0,8,windows,89864.1792
HP,2 in 1 Convertible,13.3,1.58,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,44574.048
Lenovo,Ultrabook,14,1.32,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,79866.72
Dell,Gaming,17.3,4.36,3840x2160,4K,2.8,Intel, Core i7 7700HQ,0,1TB,0,32,windows,194972.832
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,71847.0144
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.5,Intel, Core i5 7200U,0,1TB,0,4,no,26101.872
Dell,2 in 1 Convertible,13.3,1.71,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,1TB,0,4,windows,34578.72
Dell,Notebook,15.6,2.32,1366x768,HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,linux,31409.6256
HP,Notebook,15.6,2.1,1920x1080,Full HD,3,AMD, A9-Series 9420,0,1TB,0,4,windows,26053.92
Acer,Gaming,17.3,4.2,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1TB,0,16,windows,103096.8
Dell,Notebook,15.6,2.25,1366x768,HD,2.5,Intel, Core i5 7200U,0,1TB,0,12,windows,34578.72
HP,Notebook,15.6,2.1,1920x1080,Full HD,3,AMD, A9-Series A9-9420,128,1TB,0,6,windows,34632.0
Acer,Notebook,15.6,2.4,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,29783.52
Lenovo,Notebook,13.3,1.44,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,51148.8
Lenovo,Notebook,15.6,1.85,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,4,windows,41505.12
HP,Workstation,15.6,2.6,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,16,windows,128884.32
Dell,2 in 1 Convertible,13.3,1.55,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1TB,0,8,windows,35111.52
MSI,Gaming,15.6,1.8,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,111593.8944
Acer,Notebook,15.6,2.4,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,windows,21887.424
Dell,Notebook,15.6,2.0,1920x1080,Full HD,2.7,Intel, Core i7 7500U,128,1TB,0,8,windows,64308.96
Dell,Notebook,15.6,2,1366x768,HD,2,Intel, Core i3 6006U,256,0,0,8,windows,35431.2
Toshiba,Notebook,14,1.25,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,81784.8
Lenovo,2 in 1 Convertible,14,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,53226.72
Lenovo,Workstation,15.6,2.5,3840x2160,4K,2.8,Intel, Core i7 7600U,0,0,0,16,windows,175770.72
Acer,Notebook,14,1.68,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,2,chrome,17582.4
Samsung,Ultrabook,13.3,0.81,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,87858.72
Dell,Notebook,14,1.6,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,60031.1088
HP,Workstation,17.3,3,1920x1080,Full HD,2.9,Intel, Xeon E3-1535M v5,256,0,0,16,windows,233845.92
Lenovo,Notebook,11.6,1.4,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,128,0,0,4,windows,25308.0
HP,Notebook,15.6,1.84,1920x1080,Full HD,2.4,Intel, Core i5 6300U,256,0,0,8,windows,101232.0
Asus,Notebook,15.6,2.45,1366x768,HD,2.3,Intel, Core i5 6300HQ,0,1TB,0,4,no,30849.12
Asus,Notebook,15.6,2.37,1366x768,HD,2.7,Intel, Core i7 7500U,256,0,0,4,windows,45282.672
Lenovo,2 in 1 Convertible,13.3,1.3,3200x1800,Quad HD,1.8,Intel, Core i5 6260U,256,0,0,8,windows,63882.72
HP,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,8,windows,58554.72
HP,Workstation,15.6,2.59,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,0,0,8,windows,83170.08
Dell,Gaming,15.6,4.42,3840x2160,4K,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,152859.7872
Acer,Notebook,15.6,2.1,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,31914.72
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,55837.44
Dell,Ultrabook,12.5,1.18,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,16,windows,99047.52
Google,Ultrabook,12.3,1.1,2400x1600,Full HD,1.2,Intel, Core i5 7Y57,256,0,0,8,chrome,83063.52
Asus,Ultrabook,13.3,1.2,3200x1800,Quad HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,60153.12
Dell,Notebook,13.3,1.65,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,windows,45234.72
Acer,Notebook,13.3,1.6,1366x768,HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,34898.4
Asus,Notebook,17.3,2.8,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1TB,0,4,windows,25059.7152
Dell,Gaming,15.6,2.72,3840x2160,4K,2.6,Intel, Core i7 6700HQ,128,1TB,0,16,windows,58554.72
Samsung,Ultrabook,13.3,1.31,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,85194.72
Acer,Notebook,15.6,2.1,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1TB,0,4,linux,15877.44
Dell,Notebook,15.6,2.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,16,windows,62938.0656
Samsung,2 in 1 Convertible,15,1.71,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,95850.72
Toshiba,Notebook,14,1.75,1366x768,HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,54345.6
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,8,windows,58554.72
Asus,2 in 1 Convertible,15.6,2.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,2TB,0,12,windows,44701.92
Lenovo,Notebook,15.6,2.5,3840x2160,4K,2.7,Intel, Core i7 6820HQ,512,0,0,16,windows,126273.6
Acer,Notebook,14,1.8,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,33886.08
Razer,Gaming,14,1.95,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,154458.72
Asus,Notebook,15.6,2,1920x1080,Full HD,1.1,Intel, Pentium Dual Core N4200,128,0,0,8,windows,31003.632
Dell,Gaming,17.3,4.42,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,32,windows,191211.264
Asus,Gaming,17.3,4.3,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1TB,0,16,windows,125208.0
Toshiba,Ultrabook,14,1.47,1920x1080,Full HD,2.6,Intel, Core i7 6600U,512,0,0,16,windows,93985.92
Lenovo,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Celeron Quad Core N3710,0,1TB,0,8,no,17529.12
Lenovo,Ultrabook,14,1.7,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,122490.72
MSI,Gaming,14,1.6,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,100752.48
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,8,windows,58021.92
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,4,windows,53226.72
Acer,Gaming,17.3,4.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,122490.72
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,52480.8
Asus,Gaming,15.6,2.24,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,8,windows,71341.92
Acer,Notebook,14,1.22,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,10810.512
Lenovo,2 in 1 Convertible,13.3,1.37,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,104961.6
Lenovo,2 in 1 Convertible,15.6,2.08,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,51095.52
Apple,Ultrabook,12,0.920,2304x1440,Full HD,1.2,Intel, Core M,0,0,512,8,mac,62071.2
Lenovo,2 in 1 Convertible,14,1.42,2560x1440,Quad HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,124142.4
Asus,Notebook,14,1.63,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,15930.72
Dell,Notebook,15.6,1.95,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,43156.8
Lenovo,2 in 1 Convertible,13.9,1.38,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,71874.72
Dell,Notebook,15.6,2,1920x1080,Full HD,2,Intel, Core i3 6006U,256,0,0,8,windows,39373.92
HP,Workstation,15.6,3.14,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,110017.872
Asus,Notebook,15.6,2.37,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,58554.72
Dell,Ultrabook,13.3,1.29,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,79866.72
Dell,Notebook,15.6,2.06,3840x2160,4K,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,93186.72
Dell,Notebook,11.6,1.63,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,128,0,0,4,windows,39640.32
HP,Notebook,12.5,1.26,1366x768,HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,74005.92
Toshiba,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,41558.4
HP,Notebook,15.6,2.04,1366x768,HD,2.5,AMD, A12-Series 9700P,0,2TB,0,8,windows,33513.12
Dell,Gaming,15.6,2.62,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,89457.12
Lenovo,Notebook,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,4,windows,32447.52
HP,Gaming,17.3,3.74,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,12,windows,93186.72
MSI,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,1TB,0,16,windows,128671.2
Samsung,Ultrabook,13.3,0.81,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,79866.72
Dell,Notebook,15.6,1.98,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,8,windows,51202.08
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,42081.0768
Lenovo,Ultrabook,14,1.32,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,99047.52
Razer,Ultrabook,12.5,1.29,3840x2160,4K,2.5,Intel, Core i7 7500U,512,0,0,16,windows,95850.72
HP,Notebook,11.6,1.23,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,16,4,chrome,20512.8
Dell,Gaming,17.3,4.36,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,16,windows,133467.4656
Dell,Notebook,14,1.76,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,40226.4
Lenovo,Notebook,15.6,2.1,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,windows,26101.872
Toshiba,Ultrabook,14,1.25,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,4,windows,58075.2
Lenovo,Ultrabook,14,1.13,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,133146.72
MSI,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,63882.72
Lenovo,Ultrabook,14,1.13,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,0,256,8,windows,99900.0
Toshiba,Notebook,14,1.75,1366x768,HD,2.1,Intel, Pentium Dual Core 4405U,128,0,0,4,windows,26586.72
Asus,2 in 1 Convertible,13.3,1.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,72354.24
Dell,Notebook,14,1.76,1366x768,HD,2,Intel, Core i3 6006U,0,500,0,4,windows,31168.8
Acer,Notebook,11.6,1.35,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,4,chrome,18914.4
Acer,Notebook,14,1.5,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,8,windows,32980.32
Razer,Gaming,17.3,3.49,3840x2160,4K,2.9,Intel, Core i7 7820HK,512,0,0,32,windows,292986.72
Lenovo,Ultrabook,14,1.1,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,512,0,0,16,windows,111834.72
Asus,Notebook,15.6,2.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,4,linux,27652.32
Lenovo,Notebook,14,1.7,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,63190.08
Lenovo,Notebook,14,1.32,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,87912.0
Dell,Gaming,15.6,3.21,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,147832.2864
Asus,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1TB,0,16,windows,128884.32
Toshiba,Notebook,15.6,2.0,1366x768,HD,2.4,Intel, Core i3 7100U,0,500,0,4,windows,35644.32
Lenovo,Notebook,14,1.5,1366x768,HD,1.6,Intel, Celeron Quad Core N3160,0,0,16,4,chrome,17316.0
Asus,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,128,0,8,windows,31435.2
Asus,Gaming,17.3,2.73,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,512,1TB,0,16,windows,95850.72
Dell,Gaming,17.3,4.42,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,1TB,0,32,windows,163723.5792
HP,Notebook,17.3,2.63,1600x900,HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,windows,48484.8
Dell,Notebook,15.6,2.18,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,38041.3872
HP,Ultrabook,14,1.54,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,8,windows,99633.6
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,4,windows,39373.92
HP,2 in 1 Convertible,11.6,1.4,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,chrome,32767.2
Asus,Ultrabook,13.3,1.45,1920x1080,Full HD,2.3,Intel, Core i5 6200U,512,0,0,8,windows,54665.28
HP,2 in 1 Convertible,13.3,1.28,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,121318.56
HP,Ultrabook,14,1.54,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,8,windows,78215.04
HP,Notebook,15.6,1.86,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,128,0,0,4,no,15930.72
Asus,Gaming,15.6,2.1,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1TB,0,16,windows,101178.72
Dell,Notebook,17.3,2.83,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,8,linux,46087.2
Lenovo,Ultrabook,14,1.96,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,101391.84
Asus,Notebook,15.6,2.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,41931.36
Dell,Notebook,15.6,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,50349.6
Asus,Notebook,15.6,2,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1TB,0,4,windows,23922.72
HP,2 in 1 Convertible,13.3,1.28,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,8,windows,136343.52
Dell,Notebook,13.3,1.62,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,1TB,0,8,windows,34578.72
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1TB,0,4,no,24988.32
Lenovo,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1TB,0,8,windows,45323.1648
HP,Notebook,15.6,1.84,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,71874.72
Toshiba,Notebook,13.3,1.05,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,0,0,4,windows,68464.8
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1TB,0,8,no,54185.76
Dell,Ultrabook,13.3,1.29,3200x1800,Quad HD,2.5,Intel, Core i7 7660U,512,0,0,16,windows,119347.2
HP,Notebook,15.6,2.07,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,48484.8
Toshiba,Ultrabook,13.3,1.2,1366x768,HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,58341.6
Lenovo,2 in 1 Convertible,13.3,1.37,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,103896.0
Acer,Notebook,14,1.56,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,48058.56
Dell,Workstation,15.6,2.23,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,8,windows,94731.84
Lenovo,Notebook,15.6,2.38,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,56210.4
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2,Intel, Core i3 6006U,0,1TB,0,4,no,25521.12
Toshiba,Notebook,15.6,2.0,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,73952.64
Lenovo,Notebook,13.3,1.44,1920x1080,Full HD,2.4,Intel, Core i3 7100U,180,0,0,4,windows,39160.8
Samsung,Ultrabook,15,1.23,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,98514.72
Dell,Ultrabook,12.5,1.6,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,8,windows,90043.2
Asus,Notebook,15.6,2,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1TB,0,4,linux,21258.1872
Xiaomi,Ultrabook,13.3,1.28,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,49816.8
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,1TB,0,4,windows,48618.0
HP,Notebook,15.6,2.04,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,44701.92
HP,2 in 1 Convertible,13.3,1.28,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,90576.0
HP,2 in 1 Convertible,15.6,2.3,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,36486.144
Asus,Notebook,14.1,1.65,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,18541.44
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i7 6500U,0,1TB,0,8,windows,35644.32
Dell,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,500,0,4,windows,19660.32
HP,2 in 1 Convertible,13.3,1.28,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,95850.72
Dell,Notebook,15.6,2.18,1366x768,HD,2.0,Intel, Core i3 6006U,0,1TB,0,4,linux,24279.696
Asus,Gaming,17.3,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1TB,0,12,windows,72988.272
Acer,Notebook,11.6,1.25,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,4,chrome,15824.16
Lenovo,Notebook,17.3,2.8,1600x900,HD,2.2,AMD, A4-Series 7210,0,500,0,4,windows,20193.12
HP,Notebook,14,1.95,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,0,0,4,windows,67399.2
HP,2 in 1 Convertible,13.3,1.42,3200x1800,Quad HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,74538.72
Samsung,Ultrabook,15,1.17,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,90522.72
Lenovo,Ultrabook,14,1.32,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,95850.72
MSI,Gaming,17.3,2.43,3840x2160,4K,2.6,Intel, Core i7 6700HQ,512,2TB,0,16,windows,141138.72
Toshiba,Notebook,13.3,1.05,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,78588.0
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1TB,0,8,linux,49497.12
HP,Notebook,15.6,2.04,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1TB,0,8,windows,47952.0
Dell,Notebook,15.6,2.18,1366x768,HD,2.0,Intel, Core i3 6006U,0,1TB,0,4,windows,32713.92
Dell,Notebook,15.6,1.9,1920x1080,Full HD,2.6,Intel, Core i5 7300U,0,500,0,8,windows,49816.8
Dell,2 in 1 Convertible,13.3,1.24,3200x1800,Quad HD,1.3,Intel, Core i7 7Y75,512,0,0,8,windows,107257.968
Asus,Gaming,17.3,3.58,1920x1080,Full HD,2.7,Intel, Core i7 6820HK,256,0,0,32,windows,68145.12
Dell,2 in 1 Convertible,13.3,1.22,1920x1080,Full HD,1.3,Intel, Core i7 7Y75,256,0,0,16,windows,87858.72
Lenovo,Ultrabook,14,1.13,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,0,256,8,windows,109170.72
Lenovo,Notebook,15.6,1.95,1920x1080,Full HD,2.5,Intel, Core i5 7200U,512,0,0,8,windows,104588.1072
LG,Ultrabook,15.6,1.08,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,111834.72
HP,Notebook,12.5,1.26,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,79014.24
Acer,Notebook,15.6,2.20,1920x1080,Full HD,1.5,Intel, Celeron Dual Core 3205U,0,0,16,4,chrome,19127.52
Lenovo,Notebook,15.6,2.6,1920x1080,Full HD,2.3,Intel, Core i5 6300HQ,128,1TB,0,8,windows,42037.92
LG,Ultrabook,14,0.98,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,101178.72
